,date,gacc,fires,cumulative_acres,crews,engines,helicopters,total_personnel
13127,2017-06-22,SWCC,20,"116,809",74,181,32,"3,614"
13128,2017-06-22,RMCC,2,"18,761",0,5,1,28
13129,2017-06-22,EACC,0,0,0,0,0,0
13130,2017-06-22,SACC,8,"2,518",5,9,0,124
13131,2016-11-29,NWCC,0,0,0,0,0,0
13132,2016-11-29,ONCC,1,"1,235",1,0,0,6
13133,2016-11-29,OSCC,0,0,0,0,0,0
13134,2016-11-29,NRCC,0,0,0,0,0,0
13135,2016-11-29,GBCC,0,0,0,0,0,0
13136,2016-11-29,SWCC,0,0,0,0,0,0
13137,2016-11-29,RMCC,0,0,0,0,0,0
13138,2016-11-29,EACC,2,450,0,8,1,51
13139,2016-11-29,SACC,63,"154,832.73",115,250,21,"3,865"
13140,2025-04-04,NWCC,0,0,0,0,0,0
13141,2025-04-04,ONCC,0,0,0,0,0,0
13142,2025-04-04,OSCC,1,"1,611",8,35,1,238
13143,2025-04-04,NRCC,0,0,0,0,0,0
13144,2025-04-04,GBCC,0,0,0,0,0,0
13145,2025-04-04,SWCC,2,"2,568",1,7,1,42
13146,2025-04-04,RMCC,3,"21,426",0,1,0,8
13147,2025-04-04,EACC,1,400,0,0,0,1
13148,2025-04-04,SACC,31,"102,061",12,80,8,954
13149,2023-02-24,NWCC,0,0,0,0,0,0
13150,2023-02-24,ONCC,0,0,0,0,0,0
13151,2023-02-24,OSCC,0,0,0,0,0,0
13152,2023-02-24,NRCC,0,0,0,0,0,0
13153,2023-02-24,GBCC,0,0,0,0,0,0
13154,2023-02-24,SWCC,0,0,0,0,0,0
13155,2023-02-24,RMCC,0,0,0,0,0,0
13156,2023-02-24,EACC,1,0,0,3,0,20
13157,2023-02-24,SACC,9,"2,456",3,15,1,103
13158,2019-09-06,NWCC,5,"14,890",7,14,5,416
13159,2019-09-06,ONCC,1,"4,580",9,46,6,515
13160,2019-09-06,OSCC,6,"5,734",45,127,5,"1,358"
13161,2019-09-06,NRCC,10,"13,546",8,28,7,374
13162,2019-09-06,GBCC,16,"28,968",26,42,11,952
13163,2019-09-06,SWCC,13,"39,448",11,24,4,379
13164,2019-09-06,RMCC,7,"34,540",8,20,6,456
13165,2019-09-06,EACC,0,0,0,0,0,0
13166,2019-09-06,SACC,10,"23,951",0,15,0,183
13167,2025-04-01,NWCC,0,0,0,0,0,0
13168,2025-04-01,ONCC,0,0,0,0,0,0
13169,2025-04-01,OSCC,1,"1,589",9,37,1,257
13170,2025-04-01,NRCC,0,0,0,0,0,0
13171,2025-04-01,GBCC,0,0,0,0,0,0
13172,2025-04-01,SWCC,3,"2,568",1,8,1,42
13173,2025-04-01,RMCC,4,"30,603",0,49,0,114
13174,2025-04-01,EACC,3,659,2,5,1,37
13175,2025-04-01,SACC,51,"133,055",38,226,15,"1,992"
13176,2019-09-16,NWCC,4,"18,273",18,12,3,518
13177,2019-09-16,ONCC,11,"76,615",93,221,21,"4,259"
13178,2019-09-16,OSCC,4,"12,585",33,102,4,"1,171"
13179,2019-09-16,NRCC,2,"2,992",0,5,0,43
13180,2019-09-16,GBCC,9,"27,358",6,22,7,389
13181,2019-09-16,SWCC,9,"54,683",5,15,2,290
13182,2019-09-16,RMCC,5,"38,657",2,12,2,162
13183,2019-09-16,EACC,0,0,0,0,0,0
13184,2019-09-16,SACC,8,"9,693",0,29,0,106
13185,2015-07-13,AKCC,48,"1,755,687",78,17,27,"2,417"
13186,2015-07-13,NWCC,25,"92,341",77,159,36,"3,449"
13187,2015-07-13,ONCC,0,0,0,0,0,0
13188,2015-07-13,OSCC,4,"31,740",42,66,10,"1,122"
13189,2015-07-13,NRCC,13,"17,855",22,77,11,917
13190,2015-07-13,GBCC,13,"27,895",2,8,3,128
13191,2015-07-13,SWCC,3,"19,758",1,2,1,37
13192,2015-07-13,RMCC,5,1,0,0,0,3
13193,2015-07-13,EACC,0,0,0,0,0,0
13194,2015-07-13,SACC,16,"27,073",0,7,5,58
13195,2018-09-19,NWCC,9,"343,263",31,65,15,"1,898"
13196,2018-09-19,ONCC,6,"570,911",57,144,13,"2,877"
13197,2018-09-19,OSCC,2,"1,516",3,10,1,116
13198,2018-09-19,NRCC,12,"50,511",11,35,6,687
13199,2018-09-19,GBCC,23,"504,661",54,147,32,"2,599"
13200,2018-09-19,SWCC,3,"5,894",6,13,3,180
13201,2018-09-19,RMCC,12,"80,692",31,60,15,"1,195"
13202,2018-09-19,EACC,0,0,0,0,0,0
13203,2018-09-19,SACC,2,0,0,0,0,147
13204,2021-09-04,NWCC,25,"646,342",150,368,57,"6,922"
13205,2021-09-04,ONCC,10,"1,768,804",198,831,69,"13,074"
13206,2021-09-04,OSCC,6,"37,928",40,60,19,"1,498"
13207,2021-09-04,NRCC,24,"385,097",25,111,12,"1,936"
13208,2021-09-04,GBCC,3,"16,722",5,7,2,217
13209,2021-09-04,SWCC,1,"1,296",0,0,0,2
13210,2021-09-04,RMCC,3,"9,731",5,24,5,291
13211,2021-09-04,EACC,3,"27,925",8,40,4,644
13212,2021-09-04,SACC,1,300,0,1,0,8
13213,2015-07-03,AKCC,103,"1,572,893",112,20,34,"3,230"
13214,2015-07-03,NWCC,25,"81,228.5",76,214,23,"2,793"
13215,2015-07-03,ONCC,0,0,0,0,0,0
13216,2015-07-03,OSCC,3,"32,070",30,36,13,"1,295"
13217,2015-07-03,NRCC,5,642,13,14,12,500
13218,2015-07-03,GBCC,16,"40,940",15,32,8,729
13219,2015-07-03,SWCC,17,"106,299.7",10,25,2,411
13220,2015-07-03,RMCC,7,528.1,0,3,1,30
13221,2015-07-03,EACC,0,0,0,0,0,0
13222,2015-07-03,SACC,13,"8,425.6",0,11,4,64
13223,2021-09-14,NWCC,16,"653,272",134,297,50,"6,081"
13224,2021-09-14,ONCC,10,"2,030,280",158,634,115,"10,082"
13225,2021-09-14,OSCC,5,"42,164",19,50,28,934
13226,2021-09-14,NRCC,23,"382,532",23,121,13,"1,639"
13227,2021-09-14,GBCC,5,"60,439",10,10,11,356
13228,2021-09-14,SWCC,1,"1,296",0,0,0,2
13229,2021-09-14,RMCC,5,"8,777",6,17,9,300
13230,2021-09-14,EACC,2,"28,154",2,25,2,366
13231,2021-09-14,SACC,1,261,0,0,0,1
13232,2018-09-09,NWCC,22,"426,135",129,302,64,"5,228"
13233,2018-09-09,ONCC,6,"549,152",104,332,25,"4,547"
13234,2018-09-09,OSCC,6,"73,285",17,32,7,629
13235,2018-09-09,NRCC,20,"84,648",25,66,15,"1,547"
13236,2018-09-09,GBCC,22,"384,670",49,110,36,"2,103"
13237,2018-09-09,SWCC,1,340,0,0,0,0
13238,2018-09-09,RMCC,11,"109,859",6,18,5,303
13239,2018-09-09,EACC,1,"5,000",0,0,0,1
13240,2018-09-09,SACC,1,143,0,0,0,0
13241,2024-02-23,NWCC,0,0,0,0,0,0
13242,2024-02-23,ONCC,0,0,0,0,0,0
13243,2024-02-23,OSCC,1,280,3,8,1,82
13244,2024-02-23,NRCC,0,0,0,0,0,0
13245,2024-02-23,GBCC,0,0,0,0,0,0
13246,2024-02-23,SWCC,0,0,0,0,0,0
13247,2024-02-23,RMCC,0,0,0,0,0,0
13248,2024-02-23,EACC,0,0,0,0,0,0
13249,2024-02-23,SACC,14,"4,988",1,14,0,83
13250,2023-07-21,NWCC,8,"21,997",40,42,15,"1,483"
13251,2023-07-21,ONCC,0,0,0,0,0,0
13252,2023-07-21,OSCC,6,"11,166",35,97,0,"1,253"
13253,2023-07-21,NRCC,5,713,13,7,6,516
13254,2023-07-21,GBCC,5,"3,524",11,15,12,435
13255,2023-07-21,SWCC,24,"67,842",28,69,14,"1,143"
13256,2023-07-21,RMCC,3,"3,878",2,2,4,97
13257,2023-07-21,EACC,0,0,0,0,0,0
13258,2023-07-21,SACC,7,"5,646",0,32,4,167
13259,2022-09-30,NWCC,15,"365,095",46,93,32,"2,496"
13260,2022-09-30,ONCC,4,"184,365",30,44,0,"1,839"
13261,2022-09-30,OSCC,3,"2,473",2,7,2,112
13262,2022-09-30,NRCC,7,"47,984",1,27,5,357
13263,2022-09-30,GBCC,13,"188,750",14,27,6,827
13264,2022-09-30,SWCC,2,"4,584",0,0,0,0
13265,2022-09-30,RMCC,2,"2,944",0,7,0,16
13266,2022-09-30,EACC,0,0,0,0,0,0
13267,2022-09-30,SACC,17,"7,970",0,35,1,114
13268,2017-05-26,NWCC,1,40,2,30,0,134
13269,2017-05-26,ONCC,0,0,0,0,0,0
13270,2017-05-26,OSCC,3,"12,885",16,25,0,392
13271,2017-05-26,NRCC,0,0,0,0,0,0
13272,2017-05-26,GBCC,0,450,0,0,0,0
13273,2017-05-26,SWCC,5,"31,036",19,30,15,839
13274,2017-05-26,RMCC,0,0,0,0,0,0
13275,2017-05-26,EACC,1,296,0,4,0,11
13276,2017-05-26,SACC,15,"248,429.5",3,129,13,"1,012"
13277,2016-07-27,NWCC,1,"42,885",6,18,2,169
13278,2016-07-27,ONCC,0,0,0,0,0,0
13279,2016-07-27,OSCC,4,"62,625",129,582,26,"6,045"
13280,2016-07-27,NRCC,8,"5,851",7,31,4,351
13281,2016-07-27,GBCC,18,"63,518",66,97,36,"2,486"
13282,2016-07-27,SWCC,18,"40,790",14,41,4,591
13283,2016-07-27,RMCC,14,"80,623",42,127,23,"1,909"
13284,2016-07-27,EACC,1,120,0,3,0,9
13285,2016-07-27,SACC,7,"4,051",1,2,1,52
13286,2022-09-20,NWCC,17,"350,571",96,184,35,"4,852"
13287,2022-09-20,ONCC,6,"197,462",79,252,15,"4,339"
13288,2022-09-20,OSCC,4,"41,929",15,22,4,726
13289,2022-09-20,NRCC,13,"77,202",26,66,6,"1,393"
13290,2022-09-20,GBCC,9,"195,073",34,59,13,"1,668"
13291,2022-09-20,SWCC,0,0,0,0,0,0
13292,2022-09-20,RMCC,3,"10,712",1,53,1,163
13293,2022-09-20,EACC,0,0,0,0,0,0
13294,2022-09-20,SACC,2,775,2,2,0,32
13295,2018-08-03,NWCC,31,"269,278",237,509,55,"8,696"
13296,2018-08-03,ONCC,9,"398,398",138,907,42,"9,192"
13297,2018-08-03,OSCC,7,"91,690",74,159,21,"3,501"
13298,2018-08-03,NRCC,12,"9,659",21,24,7,908
13299,2018-08-03,GBCC,35,"611,014",66,202,30,"3,193"
13300,2018-08-03,SWCC,16,"32,413",15,17,3,494
13301,2018-08-03,RMCC,20,"139,233",35,90,20,"1,593"
13302,2018-08-03,EACC,0,0,0,0,0,0
13303,2018-08-03,SACC,4,"1,762",1,9,1,66
13304,2023-08-16,NWCC,9,"66,486",64,180,33,"3,167"
13305,2023-08-16,ONCC,2,280,5,10,1,141
13306,2023-08-16,OSCC,1,"93,078",1,1,0,43
13307,2023-08-16,NRCC,19,"63,432",66,109,10,"2,977"
13308,2023-08-16,GBCC,6,"57,776",16,20,12,841
13309,2023-08-16,SWCC,21,"93,112",22,35,6,"1,208"
13310,2023-08-16,RMCC,8,"11,740",5,23,4,436
13311,2023-08-16,EACC,0,0,0,0,0,0
13312,2023-08-16,SACC,30,"31,348",0,29,4,313
13313,2015-06-09,AKCC,9,"44,339.5",3,0,4,98
13314,2015-06-09,NWCC,3,600,4,13,4,190
13315,2015-06-09,ONCC,0,0,0,0,0,0
13316,2015-06-09,OSCC,2,85,4,14,1,97
13317,2015-06-09,NRCC,0,0,0,0,0,0
13318,2015-06-09,GBCC,1,"6,868",0,4,0,15
13319,2015-06-09,SWCC,2,"7,750",7,12,5,292
13320,2015-06-09,RMCC,1,30,0,1,0,3
13321,2015-06-09,EACC,0,0,0,0,0,0
13322,2015-06-09,SACC,9,"37,326",2,1,3,85
13323,2018-08-13,NWCC,0,0,0,0,0,0
13324,2018-08-13,ONCC,0,0,0,0,0,0
13325,2018-08-13,OSCC,0,0,0,0,0,0
13326,2018-08-13,NRCC,0,0,0,0,0,0
13327,2018-08-13,GBCC,0,0,0,0,0,0
13328,2018-08-13,SWCC,0,0,0,0,0,0
13329,2018-08-13,RMCC,0,0,0,0,0,0
13330,2018-08-13,EACC,0,0,0,0,0,0
13331,2018-08-13,SACC,0,0,0,0,0,0
13332,2015-06-19,AKCC,14,"58,965.7",48,24,15,"1,294"
13333,2015-06-19,NWCC,6,"4,070",25,32,16,965
13334,2015-06-19,ONCC,1,"1,546",11,25,6,598
13335,2015-06-19,OSCC,3,"23,170",70,195,18,"2,822"
13336,2015-06-19,NRCC,0,0,0,0,0,0
13337,2015-06-19,GBCC,4,"1,470.1",8,14,6,193
13338,2015-06-19,SWCC,10,"15,489",23,36,3,767
13339,2015-06-19,RMCC,2,1.1,0,0,1,12
13340,2015-06-19,EACC,0,0,0,0,0,0
13341,2015-06-19,SACC,6,"2,363",0,3,1,28
13342,2020-08-01,NWCC,12,"15,422",46,93,14,"1,609"
13343,2020-08-01,ONCC,9,"119,692",98,211,29,"4,129"
13344,2020-08-01,OSCC,8,"36,193",35,116,9,"1,273"
13345,2020-08-01,NRCC,3,"3,987",11,12,7,309
13346,2020-08-01,GBCC,16,"56,891",28,71,22,"1,163"
13347,2020-08-01,SWCC,9,"45,054",2,17,1,108
13348,2020-08-01,RMCC,1,326,0,5,0,17
13349,2020-08-01,EACC,0,0,0,0,0,0
13350,2020-08-01,SACC,3,"1,762",1,11,0,67
13351,2020-08-11,NWCC,12,"15,609",26,31,12,921
13352,2020-08-11,ONCC,8,"125,558",41,68,16,"1,776"
13353,2020-08-11,OSCC,5,"43,415",60,139,28,"2,825"
13354,2020-08-11,NRCC,9,"11,665",7,35,7,363
13355,2020-08-11,GBCC,18,"53,804",34,77,23,"1,725"
13356,2020-08-11,SWCC,9,"27,068",10,24,7,575
13357,2020-08-11,RMCC,6,"40,596",16,54,4,822
13358,2020-08-11,EACC,0,0,0,0,0,0
13359,2020-08-11,SACC,6,"14,723",1,46,3,229
13360,2017-12-22,NWCC,0,0,0,0,0,0
13361,2017-12-22,ONCC,0,0,0,0,0,0
13362,2017-12-22,OSCC,3,"292,741",119,299,26,"4,796"
13363,2017-12-22,NRCC,0,0,0,0,0,0
13364,2017-12-22,GBCC,0,0,0,0,0,0
13365,2017-12-22,SWCC,0,0,0,0,0,0
13366,2017-12-22,RMCC,1,"54,023",2,3,0,34
13367,2017-12-22,EACC,0,0,0,0,0,0
13368,2017-12-22,SACC,7,"1,208",0,18,0,100
13369,2017-07-28,NWCC,18,"75,044",43,87,18,"1,499"
13370,2017-07-28,ONCC,6,"88,104",5,11,1,294
13371,2017-07-28,OSCC,7,"102,186",104,312,17,"4,385"
13372,2017-07-28,NRCC,28,"112,246.5",67,154,27,"2,840"
13373,2017-07-28,GBCC,27,"215,338.2",76,141,28,"2,824"
13374,2017-07-28,SWCC,6,"1,826",0,13,0,76
13375,2017-07-28,RMCC,9,"25,243",8,11,2,275
13376,2017-07-28,EACC,1,"3,577",0,10,1,35
13377,2017-07-28,SACC,5,"21,263.2",0,35,1,113
13378,2023-10-10,NWCC,9,"123,812",20,23,5,"1,073"
13379,2023-10-10,ONCC,4,"170,471",12,10,3,924
13380,2023-10-10,OSCC,0,0,0,0,0,0
13381,2023-10-10,NRCC,0,0,0,0,0,0
13382,2023-10-10,GBCC,2,"4,000",0,1,2,29
13383,2023-10-10,SWCC,4,"23,363",6,17,2,291
13384,2023-10-10,RMCC,2,"8,682",2,1,0,51
13385,2023-10-10,EACC,1,144,0,2,0,9
13386,2023-10-10,SACC,12,"45,638",0,17,2,96
13387,2022-05-23,NWCC,0,0,0,0,0,0
13388,2022-05-23,ONCC,0,36,0,0,0,0
13389,2022-05-23,OSCC,2,882,6,7,1,178
13390,2022-05-23,NRCC,0,0,0,0,0,0
13391,2022-05-23,GBCC,0,0,0,0,0,0
13392,2022-05-23,SWCC,8,"546,095",116,284,40,"5,017"
13393,2022-05-23,RMCC,5,"7,161",16,31,5,702
13394,2022-05-23,EACC,2,"2,622",1,7,0,71
13395,2022-05-23,SACC,21,"53,044",3,63,1,364
13396,2024-06-21,NWCC,4,"14,631",11,4,9,545
13397,2024-06-21,ONCC,4,"21,758",78,174,18,"2,479"
13398,2024-06-21,OSCC,6,"24,249",45,230,12,"2,526"
13399,2024-06-21,NRCC,0,0,0,0,0,0
13400,2024-06-21,GBCC,3,"3,268",10,14,5,386
13401,2024-06-21,SWCC,12,"60,101",36,101,4,"1,473"
13402,2024-06-21,RMCC,6,"10,985",4,33,0,342
13403,2024-06-21,EACC,0,0,0,0,0,0
13404,2024-06-21,SACC,9,"5,875",0,27,0,158
13405,2024-07-31,NWCC,61,"1,307,975",333,756,42,"13,826"
13406,2024-07-31,ONCC,6,"417,271",117,577,45,"6,992"
13407,2024-07-31,OSCC,10,"131,107",76,179,32,"2,837"
13408,2024-07-31,NRCC,21,"72,006",29,80,15,"1,393"
13409,2024-07-31,GBCC,30,"113,338",30,82,18,"1,572"
13410,2024-07-31,SWCC,17,"120,912",18,39,7,742
13411,2024-07-31,RMCC,7,"15,857",7,67,3,529
13412,2024-07-31,EACC,0,0,0,0,0,0
13413,2024-07-31,SACC,2,"1,041",0,1,0,7
13414,2017-09-25,NWCC,20,"753,468",102,104,22,"4,237"
13415,2017-09-25,ONCC,11,"323,303",80,119,17,"3,121"
13416,2017-09-25,OSCC,6,"61,886",11,11,1,421
13417,2017-09-25,NRCC,29,"637,116",27,77,11,"1,464"
13418,2017-09-25,GBCC,4,"118,920",2,3,1,75
13419,2017-09-25,SWCC,6,"4,874",8,7,4,262
13420,2017-09-25,RMCC,5,"13,008",2,4,0,64
13421,2017-09-25,EACC,0,0,0,0,0,0
13422,2017-09-25,SACC,2,"1,766",0,0,0,0
13423,2020-01-31,NWCC,0,0,0,0,0,0
13424,2020-01-31,ONCC,0,0,0,0,0,0
13425,2020-01-31,OSCC,0,0,0,0,0,0
13426,2020-01-31,NRCC,0,0,0,0,0,0
13427,2020-01-31,GBCC,0,0,0,0,0,0
13428,2020-01-31,SWCC,0,0,0,0,0,0
13429,2020-01-31,RMCC,0,0,0,0,0,0
13430,2020-01-31,EACC,0,0,0,0,0,0
13431,2020-01-31,SACC,0,1,0,0,0,0
13432,2019-06-11,NWCC,3,"21,070",2,27,0,143
13433,2019-06-11,ONCC,2,"2,820",28,81,9,"1,141"
13434,2019-06-11,OSCC,2,"1,427",3,3,3,102
13435,2019-06-11,NRCC,0,0,0,0,0,0
13436,2019-06-11,GBCC,0,0,0,0,0,0
13437,2019-06-11,SWCC,10,"30,391",22,31,4,736
13438,2019-06-11,RMCC,1,35,8,0,1,247
13439,2019-06-11,EACC,0,0,0,0,0,0
13440,2019-06-11,SACC,8,"1,880",0,7,0,54
13441,2019-06-01,NWCC,0,0,0,0,0,0
13442,2019-06-01,ONCC,0,0,0,0,0,0
13443,2019-06-01,OSCC,0,835,0,0,0,0
13444,2019-06-01,NRCC,0,0,0,0,0,0
13445,2019-06-01,GBCC,0,0,0,0,0,0
13446,2019-06-01,SWCC,5,"9,282",8,16,1,305
13447,2019-06-01,RMCC,0,0,0,0,0,0
13448,2019-06-01,EACC,0,0,0,0,0,0
13449,2019-06-01,SACC,7,"3,580",0,22,3,102
13450,2015-08-04,AKCC,22,"1,471,485",7,3,9,281
13451,2015-08-04,NWCC,16,"55,626",128,175,43,"3,963"
13452,2015-08-04,ONCC,14,"120,600",173,666,41,"7,861"
13453,2015-08-04,OSCC,7,"10,505",62,111,19,"2,481"
13454,2015-08-04,NRCC,15,"14,979",13,14,8,657
13455,2015-08-04,GBCC,8,"6,435",4,5,1,158
13456,2015-08-04,SWCC,4,"3,948",0,1,0,12
13457,2015-08-04,RMCC,8,"2,814",2,4,2,88
13458,2015-08-04,EACC,0,0,0,0,0,0
13459,2015-08-04,SACC,11,"14,058",0,6,1,47
13460,2021-06-13,NWCC,3,"9,284",0,3,0,19
13461,2021-06-13,ONCC,0,939,0,0,0,0
13462,2021-06-13,OSCC,0,0,0,0,0,0
13463,2021-06-13,NRCC,1,330,1,1,0,49
13464,2021-06-13,GBCC,11,"54,014",37,76,26,"1,533"
13465,2021-06-13,SWCC,14,"233,076",54,101,30,"2,200"
13466,2021-06-13,RMCC,3,"1,848",10,10,2,302
13467,2021-06-13,EACC,0,244,0,0,0,0
13468,2021-06-13,SACC,4,"2,258",0,5,2,32
13469,2019-11-05,NWCC,1,800,0,23,4,117
13470,2019-11-05,ONCC,3,"83,896",64,281,14,"3,221"
13471,2019-11-05,OSCC,6,"18,121",21,80,0,880
13472,2019-11-05,NRCC,0,0,0,0,0,0
13473,2019-11-05,GBCC,0,0,0,0,0,0
13474,2019-11-05,SWCC,1,540,0,0,0,0
13475,2019-11-05,RMCC,5,"12,123",0,24,0,75
13476,2019-11-05,EACC,0,0,0,0,0,0
13477,2019-11-05,SACC,3,"1,106",1,10,0,59
13478,2015-08-14,AKCC,10,"741,827",1,0,2,71
13479,2015-08-14,NWCC,38,"260,470",181,401,55,"7,149"
13480,2015-08-14,ONCC,16,"247,837",230,"1,019",52,"12,054"
13481,2015-08-14,OSCC,8,"28,124",34,64,16,"1,289"
13482,2015-08-14,NRCC,28,"41,439",45,98,16,"1,821"
13483,2015-08-14,GBCC,21,"222,122",29,32,15,"1,004"
13484,2015-08-14,SWCC,7,"37,817",2,6,1,122
13485,2015-08-14,RMCC,5,"2,602",2,1,2,58
13486,2015-08-14,EACC,0,0,0,0,0,0
13487,2015-08-14,SACC,15,"24,375",2,34,5,331
13488,2020-11-08,NWCC,4,"364,465",3,20,1,154
13489,2020-11-08,ONCC,5,"1,514,057",22,49,8,"1,417"
13490,2020-11-08,OSCC,8,"843,575",22,27,16,"1,285"
13491,2020-11-08,NRCC,2,"6,493",0,9,1,47
13492,2020-11-08,GBCC,10,"97,833",1,36,2,178
13493,2020-11-08,SWCC,2,"38,632",1,3,0,38
13494,2020-11-08,RMCC,8,"626,459",11,50,6,937
13495,2020-11-08,EACC,1,600,0,9,0,35
13496,2020-11-08,SACC,4,"200,663",2,1,0,62
13497,2021-06-03,NWCC,2,879,11,7,2,234
13498,2021-06-03,ONCC,0,0,0,0,0,0
13499,2021-06-03,OSCC,2,"1,608",2,6,0,62
13500,2021-06-03,NRCC,0,0,0,0,0,0
13501,2021-06-03,GBCC,5,"29,574",8,11,4,291
13502,2021-06-03,SWCC,13,"71,026",26,33,14,982
13503,2021-06-03,RMCC,0,0,0,0,0,0
13504,2021-06-03,EACC,2,468,1,4,0,66
13505,2021-06-03,SACC,12,"27,305",5,24,2,147
13506,2024-05-03,NWCC,1,250,2,5,0,90
13507,2024-05-03,ONCC,0,0,0,0,0,0
13508,2024-05-03,OSCC,1,"1,286",2,13,3,99
13509,2024-05-03,NRCC,0,0,0,0,0,0
13510,2024-05-03,GBCC,0,0,0,0,0,0
13511,2024-05-03,SWCC,0,"2,315",0,0,0,0
13512,2024-05-03,RMCC,1,"1,475",0,2,0,4
13513,2024-05-03,EACC,1,1,2,2,0,18
13514,2024-05-03,SACC,6,"2,879",1,5,0,42
13515,2019-11-15,NWCC,0,0,0,0,0,0
13516,2019-11-15,ONCC,2,"2,623",2,2,0,54
13517,2019-11-15,OSCC,0,0,0,0,0,0
13518,2019-11-15,NRCC,0,0,0,0,0,0
13519,2019-11-15,GBCC,0,0,0,0,0,0
13520,2019-11-15,SWCC,0,0,0,0,0,0
13521,2019-11-15,RMCC,2,"13,000",0,24,2,86
13522,2019-11-15,EACC,0,0,0,0,0,0
13523,2019-11-15,SACC,1,324,0,1,0,2
13524,2024-10-09,NWCC,18,"345,823",59,118,14,"2,583"
13525,2024-10-09,ONCC,2,981,3,45,0,122
13526,2024-10-09,OSCC,8,"137,607",34,110,13,"1,909"
13527,2024-10-09,NRCC,11,"72,768",8,47,7,511
13528,2024-10-09,GBCC,20,"596,098",72,196,37,"3,750"
13529,2024-10-09,SWCC,2,"15,627",2,12,0,106
13530,2024-10-09,RMCC,4,"79,668",21,80,10,952
13531,2024-10-09,EACC,1,225,0,0,0,0
13532,2024-10-09,SACC,11,310,6,13,1,"1,884"
13533,2019-03-22,NWCC,0,0,0,0,0,0
13534,2019-03-22,ONCC,0,0,0,0,0,0
13535,2019-03-22,OSCC,1,564,0,0,0,0
13536,2019-03-22,NRCC,0,0,0,0,0,0
13537,2019-03-22,GBCC,0,0,0,0,0,0
13538,2019-03-22,SWCC,0,0,0,0,0,0
13539,2019-03-22,RMCC,0,0,0,0,0,0
13540,2019-03-22,EACC,1,252,0,2,0,15
13541,2019-03-22,SACC,31,"21,841",6,69,3,348
13542,2024-02-16,NWCC,0,0,0,0,0,0
13543,2024-02-16,ONCC,0,0,0,0,0,0
13544,2024-02-16,OSCC,0,0,0,0,0,0
13545,2024-02-16,NRCC,0,0,0,0,0,0
13546,2024-02-16,GBCC,0,0,0,0,0,0
13547,2024-02-16,SWCC,0,0,0,0,0,0
13548,2024-02-16,RMCC,0,0,0,0,0,0
13549,2024-02-16,EACC,0,0,0,0,0,0
13550,2024-02-16,SACC,4,818,0,15,0,44
13551,2023-09-18,NWCC,17,"120,082",67,140,36,"3,774"
13552,2023-09-18,ONCC,5,"158,937",74,158,26,"3,782"
13553,2023-09-18,OSCC,0,0,0,0,0,0
13554,2023-09-18,NRCC,7,"33,475",0,24,4,255
13555,2023-09-18,GBCC,2,"1,836",4,8,6,209
13556,2023-09-18,SWCC,8,"12,463",7,15,3,396
13557,2023-09-18,RMCC,3,"4,128",1,3,1,75
13558,2023-09-18,EACC,1,82,0,0,0,34
13559,2023-09-18,SACC,18,"59,317",2,63,7,532
13560,2019-09-22,NWCC,2,"23,754",2,1,2,78
13561,2019-09-22,ONCC,7,"69,238",15,33,4,"1,007"
13562,2019-09-22,OSCC,6,"13,424",15,37,7,654
13563,2019-09-22,NRCC,3,"3,308",0,5,0,32
13564,2019-09-22,GBCC,3,"6,214",2,6,3,99
13565,2019-09-22,SWCC,6,"35,489",2,10,1,149
13566,2019-09-22,RMCC,5,"5,030",5,6,1,208
13567,2019-09-22,EACC,0,0,0,0,0,0
13568,2019-09-22,SACC,14,"4,906",5,28,1,156
13569,2025-04-25,NWCC,0,0,0,0,0,0
13570,2025-04-25,ONCC,0,0,0,0,0,0
13571,2025-04-25,OSCC,0,0,0,0,0,0
13572,2025-04-25,NRCC,0,0,0,0,0,0
13573,2025-04-25,GBCC,0,0,0,0,0,0
13574,2025-04-25,SWCC,0,0,0,0,0,0
13575,2025-04-25,RMCC,1,"24,611",0,25,2,85
13576,2025-04-25,EACC,13,"19,588",5,40,9,349
13577,2025-04-25,SACC,23,"20,620",10,39,5,419
13578,2025-03-18,NWCC,0,0,0,0,0,0
13579,2025-03-18,ONCC,0,0,0,0,0,0
13580,2025-03-18,OSCC,0,0,0,0,0,0
13581,2025-03-18,NRCC,0,0,0,0,0,0
13582,2025-03-18,GBCC,0,0,0,0,0,0
13583,2025-03-18,SWCC,1,"21,433",0,7,0,25
13584,2025-03-18,RMCC,12,"45,854",0,82,0,417
13585,2025-03-18,EACC,19,"7,866",0,36,0,125
13586,2025-03-18,SACC,83,"181,594",9,202,4,920
13587,2017-06-16,NWCC,0,0,0,0,0,0
13588,2017-06-16,ONCC,1,450,0,2,0,7
13589,2017-06-16,OSCC,2,"1,770",0,3,0,17
13590,2017-06-16,NRCC,0,0,0,0,0,0
13591,2017-06-16,GBCC,4,"11,144",3,4,0,111
13592,2017-06-16,SWCC,22,"69,665",61,170,32,"3,098"
13593,2017-06-16,RMCC,2,"18,723",7,12,3,324
13594,2017-06-16,EACC,0,0,0,0,0,0
13595,2017-06-16,SACC,6,"153,978",0,3,1,71
13596,2017-06-06,NWCC,0,0,0,0,0,0
13597,2017-06-06,ONCC,0,0,0,0,0,0
13598,2017-06-06,OSCC,0,0,0,0,0,0
13599,2017-06-06,NRCC,1,29,1,3,0,40
13600,2017-06-06,GBCC,7,"8,878",2,15,0,117
